,si
2025-01-10 09:00:00+00:00,0.8312036125041308
2025-01-10 10:00:00+00:00,0.8320803794313434
2025-01-10 11:00:00+00:00,0.8337261330307439
2025-01-10 12:00:00+00:00,0.8344135496567662
2025-01-10 13:00:00+00:00,0.835592734657102
2025-01-10 14:00:00+00:00,0.837336824662032
2025-01-10 15:00:00+00:00,0.8354682730498445
2025-01-10 16:00:00+00:00,0.8352546498988354
2025-01-10 17:00:00+00:00,0.835694779116711
2025-01-10 18:00:00+00:00,0.8249393372554681
2025-01-10 19:00:00+00:00,0.8264019234431851
2025-01-10 20:00:00+00:00,0.8279826426159368
2025-01-10 21:00:00+00:00,0.8301401836894111
2025-01-10 22:00:00+00:00,0.8303766608712428
2025-01-10 23:00:00+00:00,0.8324834775695075
2025-01-11 00:00:00+00:00,0.8349450581169028
2025-01-11 01:00:00+00:00,0.8354655267452147
2025-01-11 02:00:00+00:00,0.8378470960148322
2025-01-11 03:00:00+00:00,0.838673157221543
2025-01-11 04:00:00+00:00,0.8410735860301405
2025-01-11 05:00:00+00:00,0.8436977546037203
2025-01-11 06:00:00+00:00,0.8443179031600803
2025-01-11 07:00:00+00:00,0.8455548234872933
2025-01-11 08:00:00+00:00,0.8476166299502553
2025-01-11 09:00:00+00:00,0.8498772749087494
2025-01-11 10:00:00+00:00,0.8520956832282417
2025-01-11 11:00:00+00:00,0.8545961974799381
2025-01-11 12:00:00+00:00,0.854573863417508
2025-01-11 13:00:00+00:00,0.8551315862748748
2025-01-11 14:00:00+00:00,0.8568299182496965
2025-01-11 15:00:00+00:00,0.8576132082731532
2025-01-11 16:00:00+00:00,0.8593012504126499
2025-01-11 17:00:00+00:00,0.860125485845641
2025-01-11 18:00:00+00:00,0.8613490917440673
2025-01-11 19:00:00+00:00,0.8621019021748669
2025-01-11 20:00:00+00:00,0.8633987626597855
2025-01-11 21:00:00+00:00,0.8529858352844198
2025-01-11 22:00:00+00:00,0.8408143474364906
2025-01-11 23:00:00+00:00,0.84264032305685
2025-01-12 00:00:00+00:00,0.8443048763138461
2025-01-12 01:00:00+00:00,0.8461155387455987
2025-01-12 02:00:00+00:00,0.8482181974011397
2025-01-12 03:00:00+00:00,0.8416329480946468
2025-01-12 04:00:00+00:00,0.8435623439458431
2025-01-12 05:00:00+00:00,0.8455998821270914
2025-01-12 06:00:00+00:00,0.8480172091655949
2025-01-12 07:00:00+00:00,0.8504175966622567
2025-01-12 08:00:00+00:00,0.8489361381854251
2025-01-12 09:00:00+00:00,0.8512472872256135
2025-01-12 10:00:00+00:00,0.850435676644103
2025-01-12 11:00:00+00:00,0.8500537894254657
2025-01-12 12:00:00+00:00,0.8428358469899586
2025-01-12 13:00:00+00:00,0.8386896687257985
2025-01-12 14:00:00+00:00,0.836299776711886
2025-01-12 15:00:00+00:00,0.8311250475473766
2025-01-12 16:00:00+00:00,0.8291964320158469
2025-01-12 17:00:00+00:00,0.8313092476522783
2025-01-12 18:00:00+00:00,0.8308210404836347
2025-01-12 19:00:00+00:00,0.8325954634261494
2025-01-12 20:00:00+00:00,0.8346522646796635
2025-01-12 21:00:00+00:00,0.8339633816044256
2025-01-12 22:00:00+00:00,0.8358607884702841
2025-01-12 23:00:00+00:00,0.8379499296004336
2025-01-13 00:00:00+00:00,0.8369333827794033
2025-01-13 01:00:00+00:00,0.8362886096514649
2025-01-13 02:00:00+00:00,0.8385329801831766
2025-01-13 03:00:00+00:00,0.8393642270942058
2025-01-13 04:00:00+00:00,0.840699305564054
2025-01-13 05:00:00+00:00,0.8270611998268114
2025-01-13 06:00:00+00:00,0.8296233497912263
2025-01-13 07:00:00+00:00,0.8323979239383963
2025-01-13 08:00:00+00:00,0.8315638580505654
2025-01-13 09:00:00+00:00,0.8341930220565775
2025-01-13 10:00:00+00:00,0.836813248732352
2025-01-13 11:00:00+00:00,0.8394078023042131
2025-01-13 12:00:00+00:00,0.842176396258211
2025-01-13 13:00:00+00:00,0.844949137365058
2025-01-13 14:00:00+00:00,0.8426801468912236
2025-01-13 15:00:00+00:00,0.845204520137901
2025-01-13 16:00:00+00:00,0.8354882082681928
2025-01-13 17:00:00+00:00,0.838965630045337
2025-01-13 18:00:00+00:00,0.8424511042610775
2025-01-13 19:00:00+00:00,0.8454016809323267
2025-01-13 20:00:00+00:00,0.8385345962025079
2025-01-13 21:00:00+00:00,0.834823983482865
2025-01-13 22:00:00+00:00,0.8320166211588752
2025-01-13 23:00:00+00:00,0.8304294442250791
2025-01-14 00:00:00+00:00,0.8305947177693233
2025-01-14 01:00:00+00:00,0.8334753697831101
2025-01-14 02:00:00+00:00,0.833256165401591
2025-01-14 03:00:00+00:00,0.8343090664240196
2025-01-14 04:00:00+00:00,0.8258724357023842
2025-01-14 05:00:00+00:00,0.8227038300663637
2025-01-14 06:00:00+00:00,0.8248033020232212
2025-01-14 07:00:00+00:00,0.8229866243591972
2025-01-14 08:00:00+00:00,0.8250564705273606
2025-01-14 09:00:00+00:00,0.8241126663399658
2025-01-14 10:00:00+00:00,0.8245469449870686
2025-01-14 11:00:00+00:00,0.8219643827451901
2025-01-14 12:00:00+00:00,0.8240211733793212
2025-01-14 13:00:00+00:00,0.8262048348908967
2025-01-14 14:00:00+00:00,0.8238229647177597
2025-01-14 15:00:00+00:00,0.8257750739798383
2025-01-14 16:00:00+00:00,0.8283033117247278
2025-01-14 17:00:00+00:00,0.8309124352278785
2025-01-14 18:00:00+00:00,0.8335675111138567
2025-01-14 19:00:00+00:00,0.831540933283366
2025-01-14 20:00:00+00:00,0.8308037821362876
2025-01-14 21:00:00+00:00,0.8329515697336208
2025-01-14 22:00:00+00:00,0.8326163396906416
2025-01-14 23:00:00+00:00,0.832952313217938
2025-01-15 00:00:00+00:00,0.8345732951677253
2025-01-15 01:00:00+00:00,0.8363659399414504
2025-01-15 02:00:00+00:00,0.8363686859947205
2025-01-15 03:00:00+00:00,0.8379150022978017
2025-01-15 04:00:00+00:00,0.8380130143704267
2025-01-15 05:00:00+00:00,0.8384896030570789
2025-01-15 06:00:00+00:00,0.8302600319441354
2025-01-15 07:00:00+00:00,0.831604024977685
2025-01-15 08:00:00+00:00,0.832331027719297
2025-01-15 09:00:00+00:00,0.8273236469131051
2025-01-15 10:00:00+00:00,0.8285594667056952
2025-01-15 11:00:00+00:00,0.8301066815919935
2025-01-15 12:00:00+00:00,0.8317958041329908
2025-01-15 13:00:00+00:00,0.8336390226161295
2025-01-15 14:00:00+00:00,0.8356548106957187
2025-01-15 15:00:00+00:00,0.8310286908295345
2025-01-15 16:00:00+00:00,0.8330752519455632
2025-01-15 17:00:00+00:00,0.8352233106251397
2025-01-15 18:00:00+00:00,0.831919529107766
2025-01-15 19:00:00+00:00,0.8340998301064081
2025-01-15 20:00:00+00:00,0.8363817551695718
2025-01-15 21:00:00+00:00,0.8387212766439055
2025-01-15 22:00:00+00:00,0.8357584197506399
2025-01-15 23:00:00+00:00,0.8379866730869201
2025-01-16 00:00:00+00:00,0.8401627301441822
2025-01-16 01:00:00+00:00,0.8378554830548216
2025-01-16 02:00:00+00:00,0.824067300500503
2025-01-16 03:00:00+00:00,0.8179261576814832
2025-01-16 04:00:00+00:00,0.8146283410439121
2025-01-16 05:00:00+00:00,0.8131043104335717
2025-01-16 06:00:00+00:00,0.8158694244738744
2025-01-16 07:00:00+00:00,0.8148499365127888
2025-01-16 08:00:00+00:00,0.8082619863542616
2025-01-16 09:00:00+00:00,0.8071899831304545
2025-01-16 10:00:00+00:00,0.8099100943411754
2025-01-16 11:00:00+00:00,0.8095206224707094
2025-01-16 12:00:00+00:00,0.8120301296033294
2025-01-16 13:00:00+00:00,0.8073680137073078
2025-01-16 14:00:00+00:00,0.8063512196065703
2025-01-16 15:00:00+00:00,0.8061274623885373
2025-01-16 16:00:00+00:00,0.8023405885380219
2025-01-16 17:00:00+00:00,0.7995354581651947
2025-01-16 18:00:00+00:00,0.7974821465912248
2025-01-16 19:00:00+00:00,0.798750104981024
2025-01-16 20:00:00+00:00,0.8002792242922717
2025-01-16 21:00:00+00:00,0.7989081786498574
2025-01-16 22:00:00+00:00,0.7985788718230031
2025-01-16 23:00:00+00:00,0.7994242406626435
2025-01-17 00:00:00+00:00,0.8004858666614845
2025-01-17 01:00:00+00:00,0.8016175531520894
2025-01-17 02:00:00+00:00,0.8029613654793004
2025-01-17 03:00:00+00:00,0.8042079439395841
2025-01-17 04:00:00+00:00,0.8059004434969481
2025-01-17 05:00:00+00:00,0.8068970491675945
2025-01-17 06:00:00+00:00,0.8085897234099733
2025-01-17 07:00:00+00:00,0.8105708417656395
2025-01-17 08:00:00+00:00,0.8113377292783022
2025-01-17 09:00:00+00:00,0.8125662757940523
2025-01-17 10:00:00+00:00,0.8141289338480481
2025-01-17 11:00:00+00:00,0.8153653841761775
2025-01-17 12:00:00+00:00,0.8168188479574152
2025-01-17 13:00:00+00:00,0.8184885016901244
2025-01-17 14:00:00+00:00,0.820323499055919
2025-01-17 15:00:00+00:00,0.8204093940684852
2025-01-17 16:00:00+00:00,0.8151827858962738
2025-01-17 17:00:00+00:00,0.8169646045584821
2025-01-17 18:00:00+00:00,0.8177613726755344
2025-01-17 19:00:00+00:00,0.817479652368912
2025-01-17 20:00:00+00:00,0.8190845464718213
2025-01-17 21:00:00+00:00,0.820712145259574
2025-01-17 22:00:00+00:00,0.8173051349644178
2025-01-17 23:00:00+00:00,0.8140591328663883
2025-01-18 00:00:00+00:00,0.8129213980277952
2025-01-18 01:00:00+00:00,0.8130879679320913
2025-01-18 02:00:00+00:00,0.8135534321418157
2025-01-18 03:00:00+00:00,0.8142631290720675
2025-01-18 04:00:00+00:00,0.8152253113805972
2025-01-18 05:00:00+00:00,0.8163221269685704
2025-01-18 06:00:00+00:00,0.8176697065253616
2025-01-18 07:00:00+00:00,0.8190829859214804
2025-01-18 08:00:00+00:00,0.8206737205102295
2025-01-18 09:00:00+00:00,0.822274842566977
2025-01-18 10:00:00+00:00,0.8240430495072661
2025-01-18 11:00:00+00:00,0.8257686812238753
2025-01-18 12:00:00+00:00,0.827652405946181
2025-01-18 13:00:00+00:00,0.8294558763963558
2025-01-18 14:00:00+00:00,0.8313453808099376
2025-01-18 15:00:00+00:00,0.8331462191946042
2025-01-18 16:00:00+00:00,0.8352108641803772
2025-01-18 17:00:00+00:00,0.8320626900070331
2025-01-18 18:00:00+00:00,0.8252223788740551
2025-01-18 19:00:00+00:00,0.8194742517632992
2025-01-18 20:00:00+00:00,0.8142579250762642
2025-01-18 21:00:00+00:00,0.8113796092320908
2025-01-18 22:00:00+00:00,0.8074811096193031
2025-01-18 23:00:00+00:00,0.8030054085192012
2025-01-19 00:00:00+00:00,0.7979223601154376
2025-01-19 01:00:00+00:00,0.7935989469799953
2025-01-19 02:00:00+00:00,0.7889344032202459
2025-01-19 03:00:00+00:00,0.7839139079814668
2025-01-19 04:00:00+00:00,0.7764169382816536
2025-01-19 05:00:00+00:00,0.7682882159327752
2025-01-19 06:00:00+00:00,0.7546917191215121
2025-01-19 07:00:00+00:00,0.7442617381632004
2025-01-19 08:00:00+00:00,0.7291853794705707
2025-01-19 09:00:00+00:00,0.7137152083670875
2025-01-19 10:00:00+00:00,0.6982100904896065
2025-01-19 11:00:00+00:00,0.6810674794038432
2025-01-19 12:00:00+00:00,0.6616111601365795
2025-01-19 13:00:00+00:00,0.6371418577313973
2025-01-19 14:00:00+00:00,0.6128363838887035
2025-01-19 15:00:00+00:00,0.598161496494328
2025-01-19 16:00:00+00:00,0.5819417989938287
2025-01-19 17:00:00+00:00,0.5625600640477486
2025-01-19 18:00:00+00:00,0.5441171448008573
2025-01-19 19:00:00+00:00,0.525690933940107
2025-01-19 20:00:00+00:00,0.5033361859392225
