,volatility_24h,volatility_7d,volatility_30d,trend_strength_7d,return_autocorr_7d,hurst_exponent,return_entropy_7d,volume_24h,volume_volatility_7d,jump_frequency_7d,variance_ratio,rsi,adx,atr,bb_width,max_drawdown_30d,var_95_30d,cvar_95_30d,vol_of_vol_30d,tail_ratio_30d,win_rate_30d,profit_factor_30d,sharpe_ratio_30d,sortino_ratio_30d,momentum_return_7d,meanrev_signal,fear_greed_proxy,regime_duration,volume_z,amihud_log,volume_volatility_24h,spread_proxy,next_day_return,next_day_volatility
2024-12-28 08:00:00+00:00,0.004155673676230331,0.0054251366030642345,,0.04666617864189384,0.03749985164892514,0.0024904686945056817,-1000.1767467631364,296936960.0,1.7447408103136348,0.005952380952380952,1.3054770479441136,45.87249332269423,44.85193160850433,305.94029017857144,0.022230654676781578,,,,,,,,,,-0.00025317039387527267,,,16,,,2.140522096537657,0.0021515307136703997,-0.0013256009486817266,0.0018100941666825002
2024-12-28 09:00:00+00:00,0.003431652060565624,0.005426717214604495,,0.04331844958616651,0.0371365718190098,0.0046682959297905365,-1000.5380502881499,246000640.0,1.7447408103136348,0.005952380952380952,1.5813716305813454,47.28672070579695,42.0104536591091,287.4107142857143,0.012973014031899727,,,,,,,,,,-0.00023507697607922677,,,17,,,2.4655325316917027,0.002031769761424984,0.0006130455803337043,0.0017849492141889536
2024-12-28 10:00:00+00:00,0.0034320187437137666,0.005416205303898979,,0.03831485926954588,0.03910284131498033,0.006225101577426031,-1000.9602701624835,246000640.0,1.7447408103136348,0.005952380952380952,1.5781397796324785,53.205041333514025,38.526380757061894,273.9955357142857,0.006030558924323681,,,,,,,,,,-0.00020752114399385737,,,18,,,2.4655325316917027,0.0020376466884024468,-0.00018852016602599608,0.001786656986189313
2024-12-28 11:00:00+00:00,0.003340938829397813,0.005415240019252269,,0.03886768773823067,0.044303257919526,0.006035557595455802,-1000.9602701624835,246000640.0,1.7447408103136348,0.005952380952380952,1.6208737411179535,57.61482517619325,36.05631714371612,263.70982142857144,0.006523640210770928,,,,,,,,,,-0.00021047785809586743,,,19,,,2.4655325316917027,0.0025157577549723294,-0.001298263231668928,0.0017976881542302557
2024-12-28 12:00:00+00:00,0.0033219882392761797,0.005347743050944943,,0.02848351924797565,0.05075006130359986,0.006415346101361617,-1004.8902269756547,242439509.33333334,1.7447408103136348,0.005952380952380952,1.6098019215474857,55.261787595757355,34.453470501075856,248.09542410714286,0.0056636272887423,,,,,,,,,,-0.0001523225421248183,,,20,,,2.5068346725333503,0.0021925526317661116,-0.0011556125553454644,0.0017853088957206851
2024-12-28 13:00:00+00:00,0.003313978660164673,0.005344016705281517,,0.03061201994539205,0.05227164633619843,0.0058475830431217,-1004.8902269756547,242439509.33333334,1.7447408103136348,0.005952380952380952,1.6125682309058595,61.51489494986076,30.765675067371607,237.64955357142858,0.005218039857731115,,,,,,,,,,-0.0001635911459705861,,,21,,,2.5068346725333503,0.0020820290692316816,-0.0001546446268947399,0.001782760895200045
2024-12-28 14:00:00+00:00,0.00296935133355455,0.005339914072201354,,0.028671749744850594,0.05481019635296609,0.005128781836188055,-1004.8902269756547,242439509.33333334,1.7447408103136348,0.005952380952380952,1.7983436354798241,54.53819180336495,28.389023762159383,283.1015625,0.0051817982929498385,,,,,,,,,,-0.00015310467993716326,,,22,,,2.5068346725333503,0.008747581380644756,-0.0028281423870715194,0.0018588696751375925
2024-12-28 15:00:00+00:00,0.0017627490965109616,0.0053313314391226245,,0.035104252123045986,0.05677691800309183,0.004750927931111444,-1005.7246554715738,150292992.0,1.7447408103136348,0.005952380952380952,3.024441453224975,45.4472024751423,26.468164240810374,279.88560267857144,0.00500817346011814,,,,,,,,,,-0.0001871524029904822,,,23,,,2.9343043707275873,0.004006588475837572,-0.0005771046543738834,0.0018272831504097403
2024-12-28 16:00:00+00:00,0.0017788243401981611,0.005343236024027031,,0.027666665239256597,0.05630873753181967,0.00415114086473439,-1004.8902269756547,107352746.66666667,1.7447408103136348,0.005952380952380952,3.0038019512549474,62.26040656312524,24.66152779779796,295.50669642857144,0.005839819759517783,,,,,,,,,,-0.00014782952237109227,,,24,,,3.724326193699859,0.005015395524171827,-0.007549131857695457,0.0021585629883012873
2024-12-28 17:00:00+00:00,0.0018039251591364623,0.005339638596285808,,0.029013862662314312,0.06004374311501935,0.004075001725653419,-1006.138734773502,26226517.333333332,1.7447408103136348,0.005952380952380952,2.9600111563618796,61.45319941802385,23.78377044421693,299.7466517857143,0.00742715757448848,,,,,,,,,,-0.00015492354089902921,,,25,,,3.035661109587941,0.003854275210978438,0.0007410416277842113,0.002114636670619897
2024-12-28 18:00:00+00:00,0.0017089945343060542,0.005338064815933689,,0.028241969110121157,0.05860936866487935,0.0035558796767351094,-1006.138734773502,13547349.333333334,1.7447408103136348,0.005952380952380952,3.123511929838463,57.99962443077791,23.384710520965395,315.66685267857144,0.007804507919738323,,,,,,,,,,-0.00015075746163942382,,,26,,,3.932848021373937,0.0033533233688393367,-0.0029619715669054747,0.002158940691024154
2024-12-28 19:00:00+00:00,0.0017180670226101262,0.005338551899392559,,0.02476788924527196,0.0587093317861526,0.002201579421836691,-1006.6128432262475,13547349.333333334,1.7447408103136348,0.005952380952380952,3.107301303811833,59.36595169696488,25.700583968693852,317.72823660714283,0.00825107041297272,,,,,,,,,,-0.00013222466217429116,,,27,,,3.932848021373937,0.0029191423915485887,-0.0006055159596647375,0.0021131162958331878
2024-12-28 20:00:00+00:00,0.0016621249458387748,0.005335850702137732,,0.02659926292484396,0.06128869369460032,0.00018033172408729776,-1006.6128432262475,10596864.0,1.7447408103136348,0.005952380952380952,3.2102584799634593,64.99352911896466,28.274775236043563,317.0357142857143,0.0089070758135621,,,,,,,,,,-0.0001419296957538748,,,28,,,4.898979485561349,0.0023400174431077907,0.0021805261667737774,0.0021779067707494264
2024-12-28 21:00:00+00:00,0.0016609410839011206,0.005324536868384137,,0.020704253210196272,0.06279222982059472,-0.0007640242592984807,-1008.5529674922209,10596864.0,1.7447408103136348,0.005952380952380952,3.205734941469554,68.94732174529975,31.614001249598694,309.27511160714283,0.00983241065063479,,,,,,,,,,-0.00011024055955005068,,,29,,,4.898979485561349,0.0021398232887213896,-0.0043021841896691,0.002291694954508607
